Date,Close
2020-03-31,7700.100098
2020-04-01,7360.580078
2020-04-02,7487.310059
2020-04-03,7373.080078
2020-04-06,7913.240234
2020-04-07,7887.259766
2020-04-08,8090.899902
2020-04-09,8153.580078
2020-04-13,8192.419922
2020-04-14,8515.740234
2020-04-15,8393.179688
2020-04-16,8532.360352
2020-04-17,8650.139648
2020-04-20,8560.730469
2020-04-21,8263.230469
2020-04-22,8495.379883
2020-04-23,8494.75
2020-04-24,8634.519531
2020-04-27,8730.160156
2020-04-28,8607.730469
2020-04-29,8914.709961
2020-04-30,8889.549805
2020-05-01,8604.950195
2020-05-04,8710.709961
2020-05-05,8809.120117
2020-05-06,8854.389648
2020-05-07,8979.660156
2020-05-08,9121.320313
2020-05-11,9192.339844
2020-05-12,9002.549805
2020-05-13,8863.169922
2020-05-14,8943.719727
2020-05-15,9014.55957
2020-05-18,9234.830078
2020-05-19,9185.099609
2020-05-20,9375.780273
2020-05-21,9284.879883
2020-05-22,9324.589844
2020-05-26,9340.219727
2020-05-27,9412.360352
2020-05-28,9368.990234
2020-05-29,9489.870117
2020-06-01,9552.049805
2020-06-02,9608.379883
2020-06-03,9682.910156
2020-06-04,9615.80957
2020-06-05,9814.080078
2020-06-08,9924.75
2020-06-09,9953.75
2020-06-10,10020.34961
2020-06-11,9492.730469
2020-06-12,9588.80957
2020-06-15,9726.019531
2020-06-16,9895.870117
2020-06-17,9910.530273
2020-06-18,9943.049805
2020-06-19,9946.120117
2020-06-22,10056.48047
2020-06-23,10131.37012
2020-06-24,9909.169922
2020-06-25,10017
2020-06-26,9757.219727
2020-06-29,9874.150391
2020-06-30,10058.76953
2020-07-01,10154.62988
2020-07-02,10207.62988
2020-07-06,10433.65039
2020-07-07,10343.88965
2020-07-08,10492.5
2020-07-09,10547.75
2020-07-10,10617.44043
2020-07-13,10390.83984
2020-07-14,10488.58008
2020-07-15,10550.49023
2020-07-16,10473.83008
2020-07-17,10503.19043
2020-07-20,10767.08984
2020-07-21,10680.36035
2020-07-22,10706.12988
2020-07-23,10461.41992
2020-07-24,10363.17969
2020-07-27,10536.26953
2020-07-28,10402.08984
2020-07-29,10542.94043
2020-07-30,10587.80957
2020-07-31,10745.26953
2020-08-03,10902.79981
2020-08-04,10941.16992
2020-08-05,10998.40039
2020-08-06,11108.07031
2020-08-07,11010.98047
2020-08-10,10968.36035
2020-08-11,10782.82031
2020-08-12,11012.24023
2020-08-13,11042.5
2020-08-14,11019.29981
2020-08-17,11129.73047
2020-08-18,11210.83984
2020-08-19,11146.45996
2020-08-20,11264.9502
2020-08-21,11311.79981
2020-08-24,11379.71973
2020-08-25,11466.46973
2020-08-26,11665.05957
2020-08-27,11625.33984
2020-08-28,11695.62988
2020-08-31,11775.45996
2020-09-01,11939.66992
2020-09-02,12056.44043
2020-09-03,11458.09961
2020-09-04,11313.12988
2020-09-08,10847.69043
2020-09-09,11141.55957
2020-09-10,10919.58984
2020-09-11,10853.54981
2020-09-14,11056.65039
2020-09-15,11190.32031
2020-09-16,11050.46973
2020-09-17,10910.28027
2020-09-18,10793.28027
2020-09-21,10778.79981
2020-09-22,10963.63965
2020-09-23,10632.99023
2020-09-24,10672.26953
2020-09-25,10913.55957
2020-09-28,11117.53027
2020-09-29,11085.25
2020-09-30,11167.50977
2020-10-01,11326.50977
2020-10-02,11075.01953
2020-10-05,11332.49023
2020-10-06,11154.59961
2020-10-07,11364.59961
2020-10-08,11420.98047
2020-10-09,11579.94043
2020-10-12,11876.25977
2020-10-13,11863.90039
2020-10-14,11768.73047
2020-10-15,11713.87012
2020-10-16,11671.55957
2020-10-19,11478.87988
2020-10-20,11516.49023
2020-10-21,11484.69043
2020-10-22,11506.00977
2020-10-23,11548.28027
2020-10-26,11358.94043
2020-10-27,11431.34961
2020-10-28,11004.87012
2020-10-29,11185.58984
2020-10-30,10911.58984
2020-11-02,10957.61035
2020-11-03,11160.57031
2020-11-04,11590.78027
2020-11-05,11890.92969
2020-11-06,11895.23047
2020-11-09,11713.78027
2020-11-10,11553.86035
2020-11-11,11786.42969
2020-11-12,11709.58984
2020-11-13,11829.29004
2020-11-16,11924.12988
2020-11-17,11899.33984
2020-11-18,11801.59961
2020-11-19,11904.70996
2020-11-20,11854.96973
2020-11-23,11880.62988
2020-11-24,12036.79004
2020-11-25,12094.40039
2020-11-27,12205.84961
2020-11-30,12198.74023
2020-12-01,12355.11035
2020-12-02,12349.37012
2020-12-03,12377.17969
2020-12-04,12464.23047
2020-12-07,12519.9502
2020-12-08,12582.76953
2020-12-09,12338.9502
2020-12-10,12405.80957
2020-12-11,12377.87012
